교과구분,개설대학,개설학과,이수과정,학년,교과목번호,강좌번호,교과목명,부제명,학점,강의,실습,수업교시,수업형태,"강의실(동-호)(#연건, *평창)",주담당교수,정원,수강신청인원,비고,강의언어,개설상태
전필,음악대학,작곡과,학사,1학년,M1797.001700,004,이론(화성·대위·분석)1,,2,2,0,수(12:00~13:50),이론,053-109,박지영,30 (30),22,관악전공,한국어,설강
전필,음악대학,작곡과,학사,1학년,M1797.001700,005,이론(화성·대위·분석)1,,2,2,0,금(09:00~10:50),이론,055-102,계희승,30 (30),32,국악전공,한국어,설강
전선,음악대학,작곡과,학사,3학년,M1797.001900,001,크리에이티브 프로덕션 1,,3,2,2,화(14:00~16:50),이론,220-413,김영선,15 (15),6,®,한국어,설강
전필,음악대학,작곡과,학사,2학년,M1797.002300,001,이론(화성·대위·분석)3,,2,2,0,목(09:00~10:50),이론,055-301,김지향,30 (30),26,성악과 우선 수강신청,한국어,설강
전필,음악대학,작곡과,학사,2학년,M1797.002300,002,이론(화성·대위·분석)3,,2,2,0,금(10:00~11:50),이론,054-212,정영빈,30 (30),26,피아노 전공 우선 수강신청,한국어,설강
전필,음악대학,작곡과,학사,2학년,M1797.002300,003,이론(화성·대위·분석)3,,2,2,0,금(11:00~12:50),이론,055-301,이원정,30 (30),26,현악전공 우선 수강신청,한국어,설강
전필,음악대학,작곡과,학사,2학년,M1797.002300,004,이론(화성·대위·분석)3,,2,2,0,수(10:00~11:50),이론,053-109,박지영,30 (30),18,관악전공 우선 수강신청,한국어,설강
전필,음악대학,작곡과,학사,3학년,M1797.002400,001,관현악법(작) 1,,2,2,0,월(15:00~16:50),이론,220-414,이지수,30 (30),11,"®작곡,지휘,전자음악전공 및 다전공생 외 수강불허",한국어,설강
전필,음악대학,기악과,석사,0,M1800.000100,001,피아노문헌연구,,3,3,0,화(10:00~12:50),이론,053-109,이민정,30 (30),3,®,한국어,설강
전선,음악대학,기악과,학사,3학년,M1800.000200,001,공연현장실습,,2,0,4,,,,김승근,10 (10),5,,한국어,설강
전선,음악대학,기악과,석박사통합,0,M1801.000100,001,실내악연주,,3,3,0,,,,이경선,30 (30),1,3개학기 반복 이수 가능,한국어,설강
전선,음악대학,기악과,석박사통합,,M1801.000100,002,실내악연주,,3,3,0,,,,윤혜리,10 (10),4,,한국어,설강
전선,음악대학,국악과,학사,3학년,M1803.000200,001,인류음악학개론,,2,2,0,화(13:00~14:50),이론,054-210,Anna Yates-Lu,40 (40),46,ⓔ 영어진행 강좌,영어,설강
전필,음악대학,국악과,학사,1학년,M1803.000500,001,국악작곡세미나,,2,1,2,목(11:00~12:50),이론,053-109,이은지,20 (20),4,15학번부터: 4개학기 반복이수,한국어,설강
전선,음악대학,국악과,학사,3학년,M1803.000700,001,한국악기론,,2,2,0,화(11:00~12:50),이론,053-107,이예진,20 (20),13,,한국어,설강
전선,음악대학,음악과,석박사통합,1학년,M1803.000800,001,국악 디지털 아카이브 구축 방법론,,3,3,0,금(14:00~16:50),이론,053-107,임혜정,20 (20),9,,한국어,설강
전선,음악대학,국악과,학사,1학년,M1803.001100,001,공연제작워크숍,,2,0,4,수(12:00~13:50),실습,054-317,김승근,20 (20),5,,한국어,설강
전선,음악대학,기악과,석박사통합,0,M1804.000100,001,음악해석론,,3,3,0,금(10:00~12:50),이론,053-108,이민정,20 (20),8,®,한국어,설강
전필,음악대학,기악과,석박사통합,0,M1804.000200,001,피아노 세미나,,2,2,0,,,,장형준,25 (25),16,"®<피아노> 월 16-18시, 53동 318호",한국어,설강
전선,음악대학,,학사,1학년,M1804.000400,001,스튜디오 뮤직 메이킹 1,,2,1,2,월(13:00~13:50)/월(14:00~15:50),이론/실습,220-413/220-413,석승희,15 (15),13,,한국어,설강
전선,음악대학,,학사,1학년,M1804.000400,002,스튜디오 뮤직 메이킹 1,,2,1,2,월(16:00~16:50)/월(17:00~18:50),이론/실습,220-413/220-413,석승희,15 (15),11,,한국어,설강
전선,음악대학,,학사,1학년,M1804.000400,003,스튜디오 뮤직 메이킹 1,,2,1,2,금(13:00~13:50)/금(14:00~15:50),이론/실습,220-413/220-413,오석빈,15 (15),11,,한국어,설강
전선,음악대학,,학사,1학년,M1804.000400,004,스튜디오 뮤직 메이킹 1,,2,1,2,금(16:00~16:50)/금(17:00~18:50),이론/실습,220-413/220-413,오석빈,15 (15),11,,한국어,설강
전선,사범대학,교육학과,박사,0,M1831.001100,001,학습분석,,3,3,0,수(14:00~16:50),이론,009-201,조영환,20 (20),13,박사과정 학생만 수강 가능,한국어,설강
전선,사범대학,교육학과,석사,0,M1831.001500,001,교육연구와 다층모형 1,,3,3,0,화(13:00~15:50),이론,010-1-311,이진실,25 (25),21,®교육학과 소속 학생만 수강 가능,한국어,설강
전선,사범대학,교육학과,석사,0,M1831.001700,001,인과추론의 이해와 적용,이론,3,3,0,금(14:00~16:50),이론,009-103,김용남,20 (20),17,,한국어,설강
전선,사범대학,교육학과,박사,,M1831.001900,001,박사 세미나 1,,1,1,0,목(13:00~13:50),이론,010-1-103,김동일,50 (50),10,,한국어,설강
전선,사범대학,교육학과,박사,0,M1831.002100,001,비판적 문헌 강독 세미나,질적연구를 위한 읽기와 쓰기,3,3,0,수(14:00~16:50),이론,011-111,김한미,20 (20),8,,한국어,설강
전선,사범대학,교육학과,박사,,M1831.002200,001,포스트디지털사회와 공존교육세미나,정의의 윤리로서 공존의 개념 탐색,3,3,0,월(10:00~12:50),이론,010-110,곽덕주,20 (20),9,담당교수 BK21 참여학생만 수강 가능,한국어,설강
전선,사범대학,교육학과,석박사통합,0,M1835.000100,001,교육심리논문작성,,3,3,0,목(10:00~12:50),이론,010-1-409,정은경,20 (20),8,,한국어,설강
전선,사범대학,교육학과,석사,0,M1837.000100,001,상담이론과 실제,,3,3,0,화(14:30~17:20),이론,010-110,문수정,20 (20),16,,한국어,설강
전선,사범대학,협동과정 음악교육전공,석박사통합,1학년,M1840.000300,001,음악교육연구방법 1,,3,3,0,목(10:00~12:50),이론,011-109,권혜근,20 (20),6,,한국어,설강
전선,사범대학,협동과정 음악교육전공,석박사통합,1학년,M1840.000400,001,음악 창작 및 감상지도법,,3,3,0,화(15:00~17:50),이론,055-302,김규동,20 (20),4,,한국어,설강
전선,사범대학,협동과정 음악교육전공,석박사통합,1학년,M1840.000500,001,음악교육과 테크놀로지,,3,3,0,금(17:00~19:50),이론,011-109,박영주,20 (20),11,,한국어,설강
전선,사범대학,영어교육과,학사,2학년,M1848.000400,001,영미소설강독,,3,3,0,월(11:00~12:15)/수(11:00~12:15),이론/이론,012-502/012-502,김영미,20 (20),30,영어교육과 전공생 외 수강불허,한국어,설강
전필,사범대학,불어교육과,학사,4학년,M1851.000400,001,프랑스어 교재 분석 및 지도법,,3,3,0,월(15:30~17:20)/수(15:30~17:20),이론/이론,011-107/011-107,윤선영,30 (30),18,주4시간 집중수업,한국어,설강
전선,사범대학,불어교육과,학사,2학년,M1851.000800,001,프랑스문학작품읽기와 지도법,,3,3,0,월(15:30~16:45)/수(15:30~16:45),이론/이론,012-408/012-408,김진하,30 (30),2,,한국어,설강
전선,사범대학,불어교육과,학사,2학년,M1851.001000,001,프랑스어 발음 및 듣기 지도법 1,,3,3,0,화(11:00~12:15)/목(11:00~12:15),이론/이론,012-408/012-408,김선희,30 (30),4,,한국어,설강
전선,사범대학,독어교육과,학사,4학년,M1853.000400,001,독어교재연구 및 지도법,,3,3,0,화(10:00~11:50)/목(10:00~11:50),이론/이론,009-102/009-102,이미영,30 (30),12,,한국어,설강
전필,사범대학,독어교육과,학사,2학년,M1853.000500,001,독어교육론,,3,3,0,월(14:00~16:50),이론,009-102,권오현,30 (30),16,,한국어,설강
전선,사범대학,독어교육과,학사,3학년,M1853.000600,001,독어학연습,,3,3,0,월(11:00~12:15)/수(11:00~12:15),이론/이론,011-110/011-110,성상환,30 (30),2,,한국어,설강
전선,사범대학,역사교육과,학사,2학년,M1858.000100,001,동아시아중세사,,3,3,0,수(14:00~16:50),이론,010-1-507,이기천,20 (20),16,,한국어,설강
전필,사범대학,역사교육과,학사,3학년,M1858.000300,001,동아시아근대사,,3,3,0,화(09:30~10:45)/목(09:30~10:45),이론/이론,010-1-507/010-1-507,유용태,40 (40),22,,한국어,설강
전필,사범대학,역사교육과,학사,4학년,M1858.001100,001,역사논문세미나,,3,3,0,수(11:00~12:50)/금(11:00~12:50),이론/이론,012-411/012-411,추명엽,40 (40),19,,한국어,설강
전필,사범대학,지리교육과,학사,2학년,M1861.000400,001,지리교육론,,3,3,0,수(14:00~16:50),이론,010-102,김민성,40 (40),15,,한국어,설강
전선,사범대학,지리교육과,학사,4학년,M1861.000700,001,지리 평가방법론,,3,3,0,금(14:00~17:50),이론,010-1-103,최재영,40 (40),14,,한국어,설강
전선,사범대학,윤리교육과,학사,4학년,M1865.001400,001,도덕심리학,,3,3,0,금(14:00~16:50),이론,012-501,양해성,50 (50),19,,한국어,설강
전필,사범대학,윤리교육과,학사,4학년,M1865.002100,001,도덕·윤리 교재연구 및 지도법,,3,3,0,월(13:00~16:50),이론,012-501,정창우,50 (50),23,,한국어,설강
전선,사범대학,윤리교육과,학사,3학년,M1865.002300,001,도덕·윤리 수업설계 및 교수전략,,3,3,0,목(18:00~20:50),이론,012-501,황광원,50 (50),18,,한국어,설강
전선,사범대학,수학교육과,학사,4학년,M1867.000100,001,실해석학,,3,3,0,수(14:00~15:50)/금(14:00~15:50),이론/이론,010-1-202/010-1-202,손수진,40 (40),22,,한국어,설강
전선,사범대학,수학교육과,학사,3학년,M1867.000200,001,복소해석학,,3,3,0,화(12:30~13:45)/목(12:30~13:45),이론/이론,010-1-202/010-1-202,김윤환,40 (40),33,,한국어,설강
전선,사범대학,수학교육과,학사,3학년,M1867.000300,001,미분기하학,,3,3,0,월(11:00~12:50)/수(11:00~12:50),이론/이론,010-207/010-207,김윤환,40 (40),25,,한국어,설강
전선,사범대학,수학교육과,학사,2학년,M1867.000400,001,기하학일반,,3,3,0,금(10:00~12:50),이론,010-1-202,손수진,40 (40),33,,한국어,설강
전선,사범대학,물리교육과,학사,4학년,M1870.000100,001,물리교수법,,3,3,0,금(14:00~18:15),이론,013-413,이경호,40 (40),17,,한국어,설강
전선,사범대학,과학교육과,석박사통합,0,M1871.000100,001,인공지능 시대의 과학 교수학습과 평가,,3,3,0,목(18:00~20:50),이론,013-413,유준희,30 (30),19,,한국어,설강
전선,사범대학,과학교육과,석박사통합,,M1875.000100,001,과학교육 정량연구법,,3,3,0,월(14:00~16:50),이론,009-115,노태희,20 (20),11,,한국어,설강
전필,사범대학,생물교육과,학사,2학년,M1878.000200,001,생명과학교육론,,3,3,0,화(10:00~13:20),이론,013-119,김영수,40 (40),16,,한국어,설강
전선,사범대학,생물교육과,학사,4학년,M1878.000300,001,생명과학교재론,,3,3,0,목(14:00~18:15),이론,011-102,강은희,40 (40),19,,한국어,설강
전필,사범대학,생물교육과,학사,3학년,M1878.000400,001,생명과학실험 및 지도법 2,,2,0,4,화(14:00~17:50),이론,013-109,이준규,30 (30),9,,한국어,설강
전필,사범대학,생물교육과,학사,3학년,M1878.000500,001,탐구학습과 생명과학실험 지도,,3,2,2,월(14:00~15:50)/월(16:00~17:50),이론/실습,013-119/013-119,강은희,30 (30),8,,한국어,설강
전선,사범대학,지구과학교육과,학사,2학년,M1882.000200,001,지구과학 커뮤니케이션,,3,2,2,화(14:00~15:50)/화(16:00~17:50),이론/실습,011-102/011-102,이민구,30 (30),5,,한국어,설강
전선,사범대학,지구과학교육과,학사,3학년,M1882.000400,002,지구과학야외답사,,3,2,2,월(14:00~15:50)/화(18:00~19:50),이론/실습,013-102/013-102,최변각,30 (30),6,,한국어,설강
전선,사범대학,지구과학교육과,학사,4학년,M1882.000800,001,환경지구과학,,3,3,0,목(12:00~13:20)/금(12:00~13:20),이론/이론,013-102/013-102,서기원,30 (30),10,,한국어,설강
전선,사범대학,지구과학교육과,학사,3학년,M1882.000900,001,전파관측천문학,,3,3,0,화(14:00~15:15)/금(14:00~15:15),이론/이론,013-119/013-119,권우진,10 (10),6,,한국어,설강
전선,사범대학,체육교육과,석박사통합,0,M1886.000600,001,운동역학이론,,3,3,0,목(10:00~12:50),이론,071-1-214,안주은,30 (30),10,ⓔ,영어,설강
전선,사범대학,체육교육과,석박사통합,0,M1886.000800,001,하지의 운동역학,,3,3,0,금(10:00~12:50),이론,071-1-214,안주은,30 (30),13,ⓔ,영어,설강
전선,사범대학,체육교육과,학사,3학년,M1886.001000,001,운동영양학,,3,3,0,금(10:00~12:50),이론,071-1-213,윤동현,30 (30),18,ⓔ,영어,설강
전필,사범대학,체육교육과,학사,2학년,M1886.001100,001,체육교육과정,,3,3,0,월(13:00~15:50),이론,071-1-214,이옥선,40 (40),39,,한국어,설강
전선,사범대학,체육교육과,석박사통합,,M1886.001200,001,운동과 뇌신경과학 연구,,3,3,0,화(18:00~20:50),이론,071-1-213,문효열,30 (30),20,,한국어,설강
전선,사범대학,체육교육과,학사,4학년,M1886.001300,001,운동처방의 이론과 실제,,3,3,0,화(14:00~16:50),이론,071-1-211,김준식,30 (30),7,,한국어,설강
전선,사범대학,체육교육과,석박사통합,0,M1886.001700,001,스포츠커뮤니케이션과 공중관계론,,3,3,0,일(12:00~14:50),이론,071-1-212,김기한,30 (30),26,ⓔDTM 학생 외 수강 불허,영어,설강
전선,사범대학,체육교육과,학사,2학년,M1886.002200,002,스포츠진로교육,,3,3,0,화(13:00~15:50),이론,071-1-307,홍애령,20 (20),9,,한국어,설강
전선,사범대학,체육교육과,학사,2학년,M1886.002500,001,스포츠학입문,,2,2,0,금(15:00~16:50),이론,071-1-213,이옥선,40 (40),41,,한국어,설강
전선,사범대학,협동과정 환경교육전공,석박사통합,0,M1888.000900,001,환경교육 논리와 논술 실습,,3,2,2,수(18:00~21:50),이론,012-407,김남수,20 (20),9,,한국어,설강
전선,사범대학,협동과정 환경교육전공,석박사통합,0,M1888.001000,001,환경교육세미나 실습,지속가능한 사회를 위한 생태전환교육,3,2,2,금(18:00~21:50),이론,012-407,신지혜,20 (20),8,,한국어,설강
전선,사범대학,협동과정 글로벌교육협력전공,석사,0,M1905.000100,001,국제교육개발: 이론과 실제,,3,3,0,목(14:00~16:50),이론,009-103,Kevin Andrew Jason Kester,20 (20),15,ⓔ,영어,설강
전선,사범대학,협동과정 글로벌교육협력전공,박사,0,M1905.000900,001,글로벌교육개발의제연구,,3,3,0,월(14:00~16:50),이론,010-110,유성상,20 (20),13,,한국어,설강
전선,의과대학,의학과,석박사통합,0,M1923.000200,001,건강불평등,,3,3,0,목(14:00~16:50),이론,,강영호,15 (15),6,강의실은 의과대학 홈페이지 공지사항의 대학원 개설교과목 리스트에서 확인,한국어,설강
전선,의과대학,의학과,석박사통합,0,M1923.004000,001,국제보건암관리학,,3,3,0,월(15:00~17:50),이론,,강대희,20 (20),6,강의실은 의과대학 홈페이지 공지사항의 대학원 개설교과목 리스트에서 확인,한국어,설강
전필,의과대학,의학과,학사,1학년,M1923.004500,001,인체해부학,,5,48,120,,,,신동훈,165 (165),155,,한국어,설강
전필,의과대학,의학과,학사,1학년,M1923.004600,001,조직학총론,,1,10,16,,,,김항래,165 (165),155,,한국어,설강
전필,의과대학,의학과,학사,1학년,M1923.004700,001,인체조직과 생리학,,5,55,52,,,,김성준,165 (165),156,,한국어,설강
전필,의과대학,의학과,학사,1학년,M1923.004900,001,인간·사회·의료 1,,1,15,15,,,,홍윤철,165 (165),152,,한국어,설강
전필,의과대학,의학과,학사,1학년,M1923.005200,001,기초신경과학,,3,40,40,,,,김상정,165 (165),156,,한국어,설강
전필,의과대학,의학과,학사,2학년,M1923.006700,001,혈액과 종양,,3,74,11,,,,임석아,165 (165),143,,한국어,설강
